latitude,longitude,category
19.3381959,-99.0609467,restaurant
19.3426254,-99.0582217,cafe
19.4095107,-99.1601981,cafe
19.3486383,-99.1618376,bar
19.4227398,-99.1536907,restaurant
19.4394905,-99.1447796,restaurant
19.414251,-99.1685635,restaurant
19.4076812,-99.1744246,restaurant
19.4206804,-99.1698008,restaurant
19.4208338,-99.1634891,bar
19.4360605,-99.2052983,restaurant
19.4088408,-99.1229232,restaurant
19.4365085,-99.1397534,bar
19.4351458,-99.1676243,restaurant
19.4333422,-99.1896241,cafe
19.347506,-99.1121531,restaurant
19.4215847,-99.1599929,restaurant
19.2951996,-99.1769044,restaurant
19.2952011,-99.1770099,restaurant
19.2949324,-99.1764061,restaurant
19.4196615,-99.1617139,cafe
19.4128299,-99.1674536,cafe
19.29528,-99.177154,cafe
19.2955333,-99.1800331,restaurant
19.4228708,-99.1610914,restaurant
19.33575,-99.1653341,bar
19.4462198,-99.1473428,restaurant
19.4139377,-99.1612268,cafe
19.4140631,-99.1604919,cafe
19.4231177,-99.158314,cafe
19.43317,-99.1443447,restaurant
19.4314272,-99.1377133,restaurant
19.4910604,-99.1336514,restaurant
19.4921257,-99.1337299,restaurant
19.4914747,-99.133859,restaurant
19.4917754,-99.1337984,restaurant
19.3356944,-99.1575455,bar
19.343133,-99.1534846,restaurant
19.3431979,-99.1537623,cafe
19.4344864,-99.1378352,restaurant
19.4343879,-99.1365034,restaurant
19.4164437,-99.1572744,restaurant
19.433619,-99.1618508,cafe
19.4234268,-99.1551982,restaurant
19.4170708,-99.1596032,cafe
19.4310774,-99.1599288,cafe
19.3765823,-99.2553807,restaurant
19.3626907,-99.1808883,restaurant
19.5176517,-99.1554374,restaurant
19.3057613,-99.2028028,restaurant
19.466091,-99.1004763,cafe
19.4057479,-99.1702222,cafe
19.3217957,-99.0925128,restaurant
19.3059756,-99.0834252,restaurant
19.3975139,-99.0723468,restaurant
19.3977471,-99.0722429,bar
19.3835111,-99.0798566,cafe
19.479647,-99.0980192,restaurant
19.4696138,-99.1021802,restaurant
19.4094641,-99.1623774,restaurant
19.4161342,-99.1655845,restaurant
19.4854987,-99.1202393,restaurant
19.4852496,-99.1203799,restaurant
19.4748605,-99.1258448,cafe
19.4748265,-99.1257577,restaurant
19.4746402,-99.1256495,cafe
19.4746731,-99.1257441,cafe
19.4768738,-99.1263299,cafe
19.4764156,-99.1254924,cafe
19.3380621,-99.1996968,restaurant
19.3078566,-99.0832077,restaurant
19.3077401,-99.0833096,restaurant
19.305353,-99.0784843,cafe
19.3466326,-99.1510555,cafe
19.34444,-99.1538003,restaurant
19.4319154,-99.1477389,restaurant
19.3092493,-99.0828964,restaurant
19.391931,-99.1350724,restaurant
19.3017357,-99.0781909,restaurant
19.4517828,-99.1572289,restaurant
19.3874922,-99.1743158,restaurant
19.3875574,-99.1742912,restaurant
19.3876575,-99.1742658,restaurant
19.3489207,-99.1690893,restaurant
19.4291668,-99.2165046,restaurant
19.3404123,-99.199654,restaurant
19.3299276,-99.209906,restaurant
19.419856,-99.1575777,restaurant
19.4199413,-99.1574875,restaurant
19.3448952,-99.1917608,restaurant
19.356154,-99.0916372,restaurant
19.345045,-99.1365203,restaurant
19.4399911,-99.1600389,cafe
19.4126617,-99.1598857,restaurant
19.3429302,-99.1469108,restaurant
19.3429437,-99.1518548,restaurant
19.3430466,-99.150406,cafe
19.4365913,-99.1559449,restaurant
19.434141,-99.1364716,restaurant
19.368993,-99.1690961,restaurant
19.3699859,-99.1732754,restaurant
19.3696436,-99.1713957,cafe
19.4073909,-99.1613615,restaurant
19.4142773,-99.1633541,restaurant
19.4067809,-99.1424278,restaurant
19.3492832,-99.186695,restaurant
19.3877128,-99.1742309,restaurant
19.4332423,-99.1884182,restaurant
19.3960028,-99.1344963,restaurant
19.3096482,-99.0780304,restaurant
19.3797964,-99.1479234,restaurant
19.3935537,-99.1501,restaurant
19.3565816,-99.153602,restaurant
19.3933305,-99.1503574,restaurant
19.3487797,-99.1307946,restaurant
19.3555548,-99.1298555,restaurant
19.3363252,-99.1468479,cafe
19.3464806,-99.1891687,restaurant
19.3537836,-99.1305125,cafe
19.3708702,-99.1858488,restaurant
19.4053279,-99.1846382,restaurant
19.3899218,-99.186105,cafe
19.4048241,-99.184651,cafe
19.3982019,-99.1852003,bar
19.4197114,-99.1789617,bar
19.3948379,-99.1856258,restaurant
19.3579228,-99.1199906,restaurant
19.4199961,-99.1597454,bar
19.3509547,-99.1306343,restaurant
19.3495031,-99.1306669,restaurant
19.3885518,-99.2629615,cafe
19.3578923,-99.1198627,restaurant
19.3455306,-99.1345355,restaurant
19.3606842,-99.1467478,restaurant
19.357429,-99.1223397,bar
19.4675114,-99.1058152,restaurant
19.3524197,-99.1652943,restaurant
19.354976,-99.1299082,cafe
19.3604608,-99.0713457,restaurant
19.3606949,-99.07127,restaurant
19.334951,-99.1586456,restaurant
19.3475216,-99.1828702,cafe
19.4295911,-99.1658564,restaurant
19.3422554,-99.1472772,bar
19.3895058,-99.1423773,restaurant
19.3581843,-99.085441,restaurant
19.3572558,-99.1221238,bar
19.3586003,-99.1297121,restaurant
19.358965,-99.1326012,restaurant
19.3533052,-99.1234671,cafe
19.3034667,-99.08505,restaurant
19.3069955,-99.0794657,cafe
19.3394015,-99.2011827,restaurant
19.3740643,-99.1714621,restaurant
19.3379988,-99.147822,restaurant
19.3035383,-99.0752639,restaurant
19.3509503,-99.0743215,cafe
19.35138,-99.0735004,cafe
19.3585152,-99.1289254,restaurant
19.3584273,-99.1280922,cafe
19.3923256,-99.1486848,restaurant
19.4298446,-99.1694091,restaurant
19.3629264,-99.1100688,restaurant
19.4254305,-99.1596522,cafe
19.4182255,-99.1555422,restaurant
19.4329662,-99.1487953,restaurant
19.4121055,-99.1125282,restaurant
19.3729734,-99.1078704,restaurant
19.433241,-99.1493095,restaurant
19.3463046,-99.1895217,restaurant
19.3021697,-99.0829911,restaurant
19.3577276,-99.1190495,cafe
19.4243243,-99.1648013,bar
19.4284088,-99.1689644,bar
19.3621156,-99.0709677,mall
19.4095235,-99.1688382,bar
19.4301181,-99.1332824,restaurant
19.4069811,-99.1693091,restaurant
19.3475045,-99.1600719,cafe
19.3483919,-99.1907204,restaurant
19.4317145,-99.1862315,restaurant
19.3056265,-99.0852246,cafe
19.3417739,-99.193496,cafe
19.4392717,-99.2000135,cafe
19.4260274,-99.1673962,bar
19.4188967,-99.157804,cafe
19.4175045,-99.1555876,restaurant
19.4173276,-99.1555346,restaurant
19.4173906,-99.1553277,restaurant
19.417625,-99.1559456,restaurant
19.4313736,-99.1415381,restaurant
19.4274357,-99.142967,restaurant
19.4334819,-99.1430171,cafe
19.4142355,-99.1665866,cafe
19.4177812,-99.1577826,bar
19.4883453,-99.1288,restaurant
19.4941389,-99.1273467,cafe
19.4886755,-99.1285416,restaurant
19.4856433,-99.1303226,restaurant
19.4857185,-99.1303305,restaurant
19.3056471,-99.0858521,restaurant
19.3694371,-99.2428179,restaurant
19.4776535,-99.0993809,cafe
19.4770156,-99.0993692,restaurant
19.3736579,-99.1695922,cafe
19.4212062,-99.1597909,bar
19.4282685,-99.1925751,restaurant
19.362033,-99.0710193,restaurant
19.4901756,-99.1325605,restaurant
19.3735321,-99.1690247,restaurant
19.5256284,-99.1422892,restaurant
19.4226131,-99.1716035,restaurant
19.4612864,-99.114065,cafe
19.4077779,-99.165118,restaurant
19.3946162,-99.1512572,cafe
19.5218388,-99.1417456,restaurant
19.5323858,-99.1408626,restaurant
19.5224725,-99.141996,restaurant
19.4644468,-99.1376462,restaurant
19.4615248,-99.1381624,restaurant
19.3015337,-99.1179982,restaurant
19.5231039,-99.1421482,restaurant
19.5230497,-99.1421513,restaurant
19.5059056,-99.1500646,restaurant
19.5286538,-99.1534468,cafe
19.5270769,-99.1420104,restaurant
19.5302367,-99.1421842,restaurant
19.5265578,-99.1407126,restaurant
19.525963,-99.144462,restaurant
19.5274565,-99.1398059,restaurant
19.5295379,-99.1443531,restaurant
19.528641,-99.1443275,cafe
19.5289106,-99.1444031,restaurant
19.5316492,-99.1410132,restaurant
19.5298805,-99.1411751,cafe
19.5173657,-99.1430057,restaurant
19.5231567,-99.1421499,restaurant
19.5176819,-99.1428066,restaurant
19.528721,-99.1421193,restaurant
19.5175427,-99.1425537,restaurant
19.5150814,-99.1364962,restaurant
19.5150694,-99.134997,restaurant
19.5239364,-99.1420227,restaurant
19.5159785,-99.1375353,restaurant
19.5153508,-99.1369453,restaurant
19.5160133,-99.1375276,restaurant
19.5160734,-99.1348454,restaurant
19.5157991,-99.1347439,restaurant
19.5160989,-99.1350209,restaurant
19.5152629,-99.1351538,restaurant
19.5152142,-99.1350217,restaurant
19.5159483,-99.1350735,restaurant
19.5157198,-99.1347218,restaurant
19.3922794,-99.2599362,restaurant
19.3937967,-99.2599859,mall
19.4128127,-99.1630157,pub
19.5309982,-99.1418403,restaurant
19.5305175,-99.1420646,restaurant
19.4171997,-99.1606825,cafe
19.4239845,-99.1546299,restaurant
19.4172024,-99.1606616,cafe
19.4101464,-99.1133709,restaurant
19.3530919,-99.1111821,restaurant
19.4736966,-99.1173081,cafe
19.5284315,-99.1421347,restaurant
19.3716326,-99.1703169,restaurant
19.4848649,-99.1188903,restaurant
19.4569109,-99.1279353,restaurant
19.4571839,-99.1284656,cafe
19.4575916,-99.1289144,restaurant
19.4578079,-99.1291541,restaurant
19.4696395,-99.1246317,restaurant
19.4572559,-99.1286962,restaurant
19.457252,-99.1286844,restaurant
19.456915,-99.1278253,restaurant
19.5427861,-99.1478567,restaurant
19.5427646,-99.1469301,restaurant
19.5430038,-99.1467834,restaurant
19.5433483,-99.1466086,restaurant
19.5450172,-99.1416581,restaurant
19.5450245,-99.1410251,cafe
19.3458744,-99.1896766,restaurant
19.4139178,-99.1857838,restaurant
19.453018,-99.1594428,restaurant
19.5111337,-99.1403553,restaurant
19.506327,-99.1486528,restaurant
19.5230727,-99.1433497,restaurant
19.5274694,-99.1442764,restaurant
19.4710794,-99.1402295,restaurant
19.4718402,-99.140705,restaurant
19.460016,-99.1408621,restaurant
19.4603127,-99.1422761,restaurant
19.4604303,-99.1404443,restaurant
19.4609621,-99.1407588,restaurant
19.4599394,-99.1399272,restaurant
19.4609416,-99.1404778,restaurant
19.4609437,-99.1403419,restaurant
19.461063,-99.1400994,bar
19.46084,-99.1399716,restaurant
19.4610554,-99.1388564,restaurant
19.4348525,-99.1380503,restaurant
19.5395745,-99.1400283,restaurant
19.5435051,-99.138158,restaurant
19.5438833,-99.1382513,restaurant
19.5408848,-99.1401439,restaurant
19.5335339,-99.1417715,restaurant
19.5375757,-99.1408318,cafe
19.5407784,-99.1395629,restaurant
19.5409945,-99.1394756,restaurant
19.5418275,-99.1390542,restaurant
19.5433489,-99.1382386,restaurant
19.5393337,-99.1406987,restaurant
19.5350933,-99.1418422,restaurant
19.5354065,-99.1419447,restaurant
19.5373803,-99.1410038,restaurant
19.4637416,-99.128111,restaurant
19.4396267,-99.1680898,restaurant
19.477089,-99.1214888,restaurant
19.4842487,-99.113856,restaurant
19.4648714,-99.1258344,restaurant
19.5283628,-99.1414383,restaurant
19.4636706,-99.1279706,restaurant
19.4641323,-99.1302188,restaurant
19.4841939,-99.1138697,restaurant
19.3010762,-99.0793736,cafe
19.3547819,-99.184937,restaurant
19.4387147,-99.1557159,restaurant
19.438652,-99.1532896,bar
19.4405073,-99.1522054,cafe
19.4761073,-99.1390284,restaurant
19.4898702,-99.1443693,restaurant
19.4603218,-99.1400188,restaurant
19.4925776,-99.1454392,restaurant
19.4931326,-99.1456486,restaurant
19.4405568,-99.1521975,cafe
19.4387992,-99.1537937,cafe
19.4506208,-99.1475719,restaurant
19.4586974,-99.1460876,restaurant
19.420262,-99.1640968,restaurant
19.3607458,-99.166423,restaurant
19.3608057,-99.1663822,restaurant
19.3605165,-99.1664533,restaurant
19.3607286,-99.1664456,restaurant
19.3602589,-99.1663065,restaurant
19.3609589,-99.1659996,restaurant
19.3603281,-99.1663398,restaurant
19.3605983,-99.1667289,restaurant
19.5124846,-99.141227,restaurant
19.50819,-99.1438131,restaurant
19.5061163,-99.1491804,restaurant
19.4398045,-99.1448637,restaurant
19.4342655,-99.139441,restaurant
19.4131971,-99.1631332,bar
19.3957407,-99.1569992,cafe
19.3673552,-99.2888022,restaurant
19.5285902,-99.1520259,restaurant
19.5283522,-99.1520102,mall
19.5308708,-99.1447021,restaurant
19.5309952,-99.1447635,restaurant
19.5258608,-99.1523208,restaurant
19.5237867,-99.1475191,restaurant
19.5234974,-99.1468398,cafe
19.5237029,-99.147321,restaurant
19.5242962,-99.1487146,restaurant
19.5227344,-99.1450965,restaurant
19.293775,-99.1269976,restaurant
19.3485688,-99.1631964,cafe
19.3963382,-99.1806597,cafe
19.4302372,-99.1969901,cafe
19.4393996,-99.2018178,cafe
19.3549953,-99.2971227,cafe
19.3734289,-99.2849251,restaurant
19.5123868,-99.141103,bar
19.5080492,-99.1421728,restaurant
19.4333139,-99.1852419,restaurant
19.4333741,-99.1855262,restaurant
19.4330345,-99.1857233,cafe
19.4333644,-99.1857303,restaurant
19.433375,-99.1858681,restaurant
19.4333238,-99.1848246,restaurant
19.4333274,-99.1853141,restaurant
19.4333716,-99.1859709,cafe
19.3654031,-99.1757964,cafe
19.344031,-99.1556707,cafe
19.3440624,-99.155293,restaurant
19.360619,-99.0712778,restaurant
19.3446409,-99.152881,cafe
19.3619769,-99.122527,restaurant
19.3530209,-99.0719415,mall
19.3438258,-99.1551284,restaurant
19.3439761,-99.1550449,cafe
19.5058837,-99.1289186,restaurant
19.5044766,-99.1280898,restaurant
19.2837013,-99.1651705,restaurant
19.2835437,-99.1654339,restaurant
19.3531602,-99.0722121,restaurant
19.3608075,-99.0704007,cafe
19.4181305,-99.1594087,bar
19.410112,-99.1756643,bar
19.4155454,-99.1775829,cafe
19.4308432,-99.1444207,restaurant
19.4294768,-99.15693,cafe
19.3915189,-99.1605769,bar
19.4177665,-99.1773788,cafe
19.3527941,-99.1641409,restaurant
19.3913977,-99.1320949,restaurant
19.3621178,-99.0707372,restaurant
19.4735869,-99.1896066,restaurant
19.4424007,-99.1388575,restaurant
19.4412164,-99.1391511,restaurant
19.4418062,-99.1390378,restaurant
19.4414529,-99.1391044,restaurant
19.4415419,-99.1390896,restaurant
19.2621944,-99.1040139,restaurant
19.2623337,-99.1040756,restaurant
19.2623539,-99.1041722,restaurant
19.2622197,-99.1041427,restaurant
19.4335964,-99.1454764,restaurant
19.3572955,-99.0665984,cafe
19.4331898,-99.089517,restaurant
19.4155503,-99.1839882,cafe
19.4310615,-99.1410121,restaurant
19.4139788,-99.1638578,bar
19.4246806,-99.1666828,bar
19.4136602,-99.1797284,restaurant
19.413744,-99.1798792,restaurant
19.4126471,-99.1800663,restaurant
19.411556,-99.1799177,bar
19.4186326,-99.1567657,restaurant
19.4326392,-99.1973632,cafe
19.4273036,-99.1315839,restaurant
19.4244757,-99.1694611,cafe
19.4312914,-99.1478381,restaurant
19.4121514,-99.1797677,restaurant
19.4179669,-99.1600378,restaurant
19.4141377,-99.1644895,restaurant
19.5555792,-99.1333171,restaurant
19.41514,-99.1696208,cafe
19.4331158,-99.1675459,restaurant
19.4319123,-99.1677678,cafe
19.4071097,-99.1729722,restaurant
19.4167519,-99.1684496,restaurant
19.4385145,-99.1508701,restaurant
19.4941798,-99.1220656,mall
19.4684652,-99.1250527,bar
19.4762085,-99.1221644,restaurant
19.4628771,-99.1271592,restaurant
19.3140176,-99.1642001,restaurant
19.3614257,-99.1847259,restaurant
19.4710686,-99.1240737,restaurant
19.4883182,-99.1174347,restaurant
19.4680445,-99.1246574,restaurant
19.4664572,-99.1254767,restaurant
19.4580534,-99.1301677,pub
19.4839483,-99.1186549,restaurant
19.4587957,-99.1289366,restaurant
19.4583211,-99.129886,restaurant
19.4342792,-99.135498,cafe
19.4345985,-99.1351496,restaurant
19.4344647,-99.1355122,restaurant
19.4444746,-99.1397646,mall
19.3338096,-99.3098085,restaurant
19.3339766,-99.3103468,restaurant
19.3680434,-99.2924966,cafe
19.416426,-99.085442,bar
19.4377535,-99.0777282,restaurant
19.4170964,-99.0774492,restaurant
19.4168124,-99.0769052,bar
19.4245055,-99.0714993,restaurant
19.4173055,-99.0775244,restaurant
19.4168378,-99.0752228,restaurant
19.4252127,-99.0687872,restaurant
19.4259195,-99.0685192,restaurant
19.4247117,-99.0710809,restaurant
19.4245388,-99.1691827,restaurant
19.424088,-99.1690234,restaurant
19.4248371,-99.1693491,restaurant
19.4248114,-99.1691202,restaurant
19.4234664,-99.168565,restaurant
19.3913878,-99.1358246,restaurant
19.3788672,-99.1286645,cafe
19.4314053,-99.1515524,bar
19.3484022,-99.1472415,restaurant
19.4282109,-99.1415152,mall
19.4060244,-99.1830559,cafe
19.3889926,-99.1443581,restaurant
19.3890729,-99.1448548,restaurant
19.4642165,-99.1118975,restaurant
19.460591,-99.110747,restaurant
19.4330829,-99.1973352,cafe
19.4948816,-99.1367751,restaurant
19.4077613,-99.1639815,restaurant
19.415137,-99.1677896,restaurant
19.3539164,-99.0737875,restaurant
19.4308187,-99.144279,restaurant
19.4350886,-99.1344148,restaurant
19.3145006,-99.1645681,cafe
19.4328526,-99.1373136,restaurant
19.4842933,-99.1468679,restaurant
19.417817,-99.155405,restaurant
19.4428878,-99.165158,restaurant
19.4559386,-99.1402466,restaurant
19.360525,-99.2913869,bar
19.3605596,-99.2912764,cafe
19.3540963,-99.1662337,restaurant
19.4335612,-99.145373,restaurant
19.3968975,-99.1651999,cafe
19.3969588,-99.1661013,cafe
19.4803481,-99.122713,restaurant
19.3450798,-99.1509562,restaurant
19.5242978,-99.1404583,restaurant
19.5248431,-99.1405191,restaurant
19.5239258,-99.14047,restaurant
19.5250527,-99.1405424,restaurant
19.4374475,-99.1583629,cafe
19.4948679,-99.1519537,restaurant
19.4942369,-99.1507441,pub
19.4939516,-99.1495251,restaurant
19.4943865,-99.1492503,restaurant
19.4943244,-99.1489315,pub
19.4938661,-99.1489157,restaurant
19.4939349,-99.1458842,restaurant
19.4936203,-99.1488323,restaurant
19.4935554,-99.1488402,restaurant
19.5101067,-99.1397915,restaurant
19.5123293,-99.1405153,restaurant
19.3945323,-99.1739741,restaurant
19.3906997,-99.1352133,cafe
19.3902567,-99.1355578,restaurant
19.390303,-99.1359182,cafe
19.3913103,-99.1351703,restaurant
19.4331762,-99.1505097,restaurant
19.3800235,-99.1396014,restaurant
19.3799574,-99.139,restaurant
19.3783685,-99.1289703,restaurant
19.3791314,-99.1283328,cafe
19.3790983,-99.1278242,restaurant
19.3890527,-99.135506,restaurant
19.3891976,-99.135453,restaurant
19.3893507,-99.1354533,cafe
19.3882444,-99.1355912,restaurant
19.3748918,-99.1752805,restaurant
19.5295329,-99.1370857,restaurant
19.3693339,-99.18061,restaurant
19.3813018,-99.1347776,restaurant
19.3956602,-99.154617,restaurant
19.3956951,-99.1507668,restaurant
19.5144674,-99.1425842,mall
19.4884902,-99.1241304,restaurant
19.3906444,-99.1653806,bar
19.3322858,-99.1706822,restaurant
19.4544472,-99.1415988,cafe
19.5283436,-99.1419713,restaurant
19.5280287,-99.1425362,restaurant
19.4246656,-99.2174217,cafe
19.4071305,-99.1950051,restaurant
19.5292559,-99.1443316,restaurant
19.4097433,-99.190436,restaurant
19.3648522,-99.1821157,restaurant
19.3679728,-99.1853787,restaurant
19.3640233,-99.1850099,cafe
19.3636752,-99.1847974,restaurant
19.3642944,-99.1870637,cafe
19.3640423,-99.1869267,cafe
19.5279408,-99.1420192,restaurant
19.2348129,-99.1207118,restaurant
19.4223377,-99.1521976,cafe
19.4100315,-99.1790692,cafe
19.3642383,-99.1877635,restaurant
19.3646851,-99.188575,cafe
19.3644067,-99.1879346,restaurant
19.4574011,-99.1246286,cafe
19.4574775,-99.1251583,cafe
19.457614,-99.125664,restaurant
19.4594554,-99.1268989,restaurant
19.4595024,-99.1268807,restaurant
19.4598026,-99.1267818,restaurant
19.460031,-99.1270613,restaurant
19.3686491,-99.2920918,restaurant
19.3679718,-99.1854261,restaurant
19.382338,-99.0367024,restaurant
19.4499525,-99.1364911,cafe
19.5408481,-99.1396282,cafe
19.5350562,-99.1420813,cafe
19.5331273,-99.1420569,restaurant
19.3414465,-99.1412047,restaurant
19.4990548,-99.1246179,restaurant
19.4846275,-99.1190741,restaurant
19.477749,-99.1251627,restaurant
19.5283564,-99.1466378,restaurant
19.529623,-99.1454815,restaurant
19.4192385,-99.164083,bar
19.3413187,-99.1438892,restaurant
19.4335318,-99.1462669,restaurant
19.4282896,-99.1925629,cafe
19.4819008,-99.1195471,restaurant
19.5021336,-99.1278937,cafe
19.555614,-99.1331382,restaurant
19.4105327,-99.1981863,cafe
19.4342012,-99.1468226,restaurant
19.5166897,-99.1372814,restaurant
19.5137692,-99.1349007,restaurant
19.5107036,-99.1329383,restaurant
19.4967565,-99.1169836,restaurant
19.4993995,-99.114655,restaurant
19.4983987,-99.1175003,restaurant
19.4980749,-99.1174634,restaurant
19.4946351,-99.1186122,restaurant
19.4947711,-99.1187205,restaurant
19.4688596,-99.1751865,bar
19.4315168,-99.1443336,mall
19.4315037,-99.1441424,mall
19.4323996,-99.1429759,cafe
19.4324459,-99.1430965,restaurant
19.4325168,-99.142865,restaurant
19.4326243,-99.1430778,restaurant
19.4327709,-99.1430515,restaurant
19.4329247,-99.1430161,restaurant
19.4339558,-99.1426618,restaurant
19.4409104,-99.1935627,cafe
19.4333068,-99.1611855,cafe
19.4759069,-99.1179856,restaurant
19.3555566,-99.1627262,restaurant
19.4454092,-99.1975157,restaurant
19.4513375,-99.1446248,restaurant
19.3409158,-99.1365247,restaurant
19.4201917,-99.1594758,restaurant
19.4195549,-99.1573849,cafe
19.3578613,-99.1610666,cafe
19.4364861,-99.1358326,cafe
19.5301387,-99.1395894,restaurant
19.5106516,-99.1329084,restaurant
19.4279345,-99.1376353,bar
19.4330182,-99.1430026,bar
19.4332912,-99.1451361,bar
19.3568672,-99.1616449,cafe
19.3586377,-99.1695667,restaurant
19.3206369,-99.1309986,restaurant
19.3186388,-99.1300544,bar
19.3146202,-99.1245953,restaurant
19.4301688,-99.1387568,restaurant
19.4224944,-99.1858186,cafe
19.4343908,-99.1362211,restaurant
19.4355049,-99.1373057,restaurant
19.4409481,-99.1386559,bar
19.4276186,-99.1589282,cafe
19.427544,-99.1556132,restaurant
19.4251663,-99.1779027,bar
19.4300778,-99.1570918,restaurant
19.4277437,-99.1707504,restaurant
19.4284085,-99.1613488,restaurant
19.4276956,-99.135724,bar
19.4269697,-99.1951073,restaurant
19.5143331,-99.1450059,restaurant
19.4284737,-99.1610504,cafe
19.428972,-99.1617907,cafe
19.428905,-99.1621407,restaurant
19.4283574,-99.1610772,restaurant
19.4238426,-99.1553835,restaurant
19.4076356,-99.0763126,restaurant
19.4248673,-99.1680103,restaurant
19.5036997,-99.1471221,cafe
19.4882112,-99.1337196,restaurant
19.4891688,-99.1335699,restaurant
19.4253765,-99.1694062,restaurant
19.4270448,-99.155649,bar
19.4251827,-99.1606959,restaurant
19.4251475,-99.160727,restaurant
19.4299588,-99.1557038,bar
19.4248913,-99.1608592,cafe
19.4265566,-99.1610026,restaurant
19.4317584,-99.1543399,restaurant
19.4271301,-99.1642854,restaurant
19.4280176,-99.1546543,restaurant
19.4249085,-99.1693848,restaurant
19.423612,-99.1697923,restaurant
19.4264327,-99.1566669,cafe
19.4270911,-99.1578338,cafe
19.4377403,-99.1473386,bar
19.424678,-99.160364,restaurant
19.4284604,-99.1589555,cafe
19.4265987,-99.1619782,bar
19.4277872,-99.1594689,cafe
19.4273566,-99.1584101,cafe
19.428277,-99.1552597,cafe
19.4282611,-99.1552092,restaurant
19.426354,-99.1658389,bar
19.426995,-99.1604361,cafe
19.4316649,-99.1540409,restaurant
19.4246185,-99.1649848,bar
19.4264935,-99.1655192,bar
19.4247418,-99.1667972,bar
19.4247152,-99.1667013,bar
19.4240918,-99.1666172,bar
19.4267148,-99.1657363,bar
19.4266312,-99.1656879,bar
19.4270246,-99.1662016,bar
19.4256033,-99.166705,restaurant
19.4241651,-99.1679905,cafe
19.4251605,-99.1693089,restaurant
19.5600974,-99.1330724,restaurant
19.4255146,-99.1594983,cafe
19.4265378,-99.1661719,restaurant
19.4253294,-99.163656,cafe
19.4257714,-99.1689767,restaurant
19.4936699,-99.1455688,restaurant
19.4932904,-99.1449752,restaurant
19.4931177,-99.1437748,restaurant
19.4278551,-99.1562567,restaurant
19.4277965,-99.1562043,bar
19.4925612,-99.1414033,restaurant
19.4925396,-99.1413086,cafe
19.4922862,-99.138914,restaurant
19.4921112,-99.1386486,restaurant
19.4915585,-99.1359401,restaurant
19.4911977,-99.1346696,cafe
19.4286987,-99.1687301,restaurant
19.4281099,-99.1674935,cafe
19.4224564,-99.1740121,restaurant
19.426877,-99.1607027,cafe
19.4256649,-99.1667489,restaurant
19.4278022,-99.1585026,cafe
19.4267605,-99.1592153,cafe
19.4209583,-99.1737225,restaurant
19.4229214,-99.1714982,cafe
19.4196005,-99.1721109,cafe
19.4182315,-99.1695482,bar
19.4145816,-99.1303961,restaurant
19.4333452,-99.1427821,restaurant
19.4454042,-99.1574477,restaurant
19.4314794,-99.1836562,restaurant
19.3174231,-99.0664058,restaurant
19.3532655,-99.1569901,restaurant
19.4332354,-99.1536371,cafe
19.4332584,-99.1535482,restaurant
19.3521866,-99.1624795,restaurant
19.4791183,-99.1411286,restaurant
19.4606013,-99.1377416,restaurant
19.4287381,-99.1391466,restaurant
19.4309866,-99.1972918,restaurant
19.366276,-99.1784424,restaurant
19.4610055,-99.1331141,restaurant
19.4616789,-99.1340007,restaurant
19.4620884,-99.1339088,restaurant
19.4568562,-99.1375304,restaurant
19.3983349,-99.1593161,cafe
19.3987898,-99.1608577,restaurant
19.3987414,-99.1609127,cafe
19.3982201,-99.1695816,restaurant
19.4185487,-99.1646724,restaurant
19.4426213,-99.1280773,mall
19.4336264,-99.1542945,restaurant
19.4252649,-99.1770778,cafe
19.4252556,-99.1771119,restaurant
19.4029833,-99.1668386,restaurant
19.4031013,-99.1677284,cafe
19.4258441,-99.1263116,restaurant
19.4145287,-99.149741,restaurant
19.3086076,-99.2091677,bar
19.3087582,-99.2091064,restaurant
19.4231062,-99.1518129,restaurant
19.4320047,-99.1866349,restaurant
19.4107834,-99.1206199,restaurant
19.4146382,-99.1696069,restaurant
19.4199689,-99.1766818,cafe
19.2999336,-99.1355653,cafe
19.4306501,-99.142951,restaurant
19.4338446,-99.147054,cafe
19.3472189,-99.1821345,cafe
19.3647687,-99.2878711,restaurant
19.3888963,-99.1433576,restaurant
19.4354728,-99.1305206,cafe
19.4027412,-99.2426246,mall
19.4291845,-99.1279068,mall
19.4399647,-99.1310351,mall
19.4401253,-99.1317191,mall
19.4312907,-99.2008518,restaurant
19.405616,-99.1611511,cafe
19.3936168,-99.1768925,restaurant
19.4327485,-99.1373393,cafe
19.4190571,-99.1597956,cafe
19.4178755,-99.1595153,restaurant
19.415414,-99.1588834,restaurant
19.4172646,-99.1596451,restaurant
19.4175149,-99.1597171,restaurant
19.4156761,-99.1592547,restaurant
19.4179428,-99.1602783,bar
19.4179506,-99.1602032,restaurant
19.4249319,-99.1671502,bar
19.3090172,-99.165712,restaurant
19.3204237,-99.1688805,restaurant
19.350978,-99.1538733,cafe
19.3917734,-99.1767985,bar
19.3861263,-99.1366905,restaurant
19.4134868,-99.1615651,restaurant
19.4140488,-99.1618544,restaurant
19.4204952,-99.1598357,restaurant
19.4208451,-99.1579916,restaurant
19.4189724,-99.1575195,restaurant
19.3607422,-99.0700823,bar
19.4199708,-99.1591645,restaurant
19.4178857,-99.1605394,restaurant
19.4171996,-99.1568347,restaurant
